"ACADEMIC_YEAR","SUBJECT_ID","SUBJECT_CODE","SUBJECT_NUMBER","SOURCE_SUBJECT_ID","PRINT_SUBJECT_ID","IS_PRINTED_IN_BULLETIN","DEPARTMENT_CODE","DEPARTMENT_NAME","EFFECTIVE_TERM_CODE","SUBJECT_SHORT_TITLE","SUBJECT_TITLE","IS_VARIABLE_UNITS","LECTURE_UNITS","LAB_UNITS","PREPARATION_UNITS","TOTAL_UNITS","DESIGN_UNITS","GRADE_TYPE","GRADE_TYPE_DESC","GRADE_RULE","GRADE_RULE_DESC","HGN_CODE","HGN_DESC","HGN_EXCEPT","GIR_ATTRIBUTE","GIR_ATTRIBUTE_DESC","COMM_REQ_ATTRIBUTE","COMM_REQ_ATTRIBUTE_DESC","TUITION_ATTRIBUTE","TUITION_ATTRIBUTE_DESC","WRITE_REQ_ATTRIBUTE","WRITE_REQ_ATTRIBUTE_DESC","SUPERVISOR_ATTRIBUTE","SUPERVISOR_ATTRIBUTE_DESC","PREREQUISITES","SUBJECT_DESCRIPTION","JOINT_SUBJECTS","SCHOOL_WIDE_ELECTIVES","MEETS_WITH_SUBJECTS","EQUIVALENT_SUBJECTS","IS_OFFERED_THIS_YEAR","IS_OFFERED_FALL_TERM","IS_OFFERED_IAP","IS_OFFERED_SPRING_TERM","IS_OFFERED_SUMMER_TERM","FALL_INSTRUCTORS","SPRING_INSTRUCTORS","STATUS_CHANGE","LAST_ACTIVITY_DATE","WAREHOUSE_LOAD_DATE","MASTER_SUBJECT_ID","HASS_ATTRIBUTE","HASS_ATTRIBUTE_DESC","TERM_DURATION","GLOBAL_REGIONS","GLOBAL_COUNTRIES","ON_LINE_PAGE_NUMBER"
"2007","6.097","6","097","6.097","6.097","N","6","Electrical Eng & Computer Sci","2007FA","Spec Subj: EE & CS","Special Subjects in Electrical Engineering and Computer Science","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","A. C. Smith","A. C. Smith","",22-FEB-06,28-OCT-24,"","","","","","",""
"2007","6.098","6","098","6.098","6.098","N","6","Electrical Eng & Computer Sci","2007FA","Spec Subj: EE & CS","Special Subjects in Electrical Engineering and Computer Science","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","A. C. Smith","A. C. Smith","",22-FEB-06,28-OCT-24,"","","","","","",""
"2007","22.NIV","22","NIV","22.NIV","22.NIV","N","22","Nuclear Engineering","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",05-OCT-05,28-OCT-24,"","","","","","",""
"2007","8.NIV","8","NIV","8.NIV","8.NIV","N","8","Physics","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",05-OCT-05,28-OCT-24,"","","","","","",""
"2007","10.NIV","10","NIV","10.NIV","10.NIV","N","10","Chemical Engineering","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",05-OCT-05,28-OCT-24,"","","","","","",""
"2007","15.NIV","15","NIV","15.NIV","15.NIV","N","15","Management","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",05-OCT-05,28-OCT-24,"","","","","","",""
"2007","21H.932","21H","932","21H.932","21H.932","Y","21H","History","1994FA","Spec Topics in History","Special Topics in History","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","N","N","","","",05-OCT-05,28-OCT-24,"","","","","","",""
"2007","21H.NIV","21H","NIV","21H.NIV","21H.NIV","N","21H","History","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",05-OCT-05,28-OCT-24,"","","","","","",""
"2007","21W.798","21W","798","21W.798","21W.798","N","21W","Writing & Humanistic Studies","1994FA","Special Topics: Writing","Special Topics in Writing","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",05-OCT-05,28-OCT-24,"","","","","","",""
"2007","SP.240","SP","240","SP.240","SP.240","N","ESG","Experimental Study Group","2005FA","ESG Special Topics","ESG Special Topics Seminars","Y",0,0,0,0,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","A. Slocum","A. Slocum","",05-OCT-05,28-OCT-24,"","","","","","",""
"2007","SP.241","SP","241","SP.241","SP.241","N","ESG","Experimental Study Group","2006FA","ESG Special Topics","ESG Special Topics Seminars","Y",0,0,0,0,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","A. Slocum","A. Slocum","",05-OCT-05,28-OCT-24,"","","","","","",""
"2007","SP.242","SP","242","SP.242","SP.242","N","ESG","Experimental Study Group","2006FA","ESG Special Topics","ESG Special Topics Seminars","Y",0,0,0,0,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","A. Slocum","A. Slocum","",05-OCT-05,28-OCT-24,"","","","","","",""
"2007","SP.243","SP","243","SP.243","SP.243","N","ESG","Experimental Study Group","2006FA","ESG Special Topics","ESG Special Topics Seminars","Y",0,0,0,0,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","A. Slocum","A. Slocum","",05-OCT-05,28-OCT-24,"","","","","","",""
"2007","SP.244","SP","244","SP.244","SP.244","N","ESG","Experimental Study Group","2006FA","ESG Special Topics","ESG Special Topics Seminars","Y",0,0,0,0,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","A. Slocum","A. Slocum","",05-OCT-05,28-OCT-24,"","","","","","",""
"2007","SP.245","SP","245","SP.245","SP.245","N","ESG","Experimental Study Group","2006FA","ESG Special Topics","ESG Special Topics Seminars","Y",0,0,0,0,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","A. Slocum","A. Slocum","",05-OCT-05,28-OCT-24,"","","","","","",""
"2007","SP.246","SP","246","SP.246","SP.246","N","ESG","Experimental Study Group","2006FA","ESG Special Topics","ESG Special Topics Seminars","Y",0,0,0,0,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","A. Slocum","A. Slocum","",05-OCT-05,28-OCT-24,"","","","","","",""
"2007","SP.290","SP","290","SP.290","SP.290","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",05-OCT-05,28-OCT-24,"","","","","","",""
"2007","SP.291","SP","291","SP.291","SP.291","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",05-OCT-05,28-OCT-24,"","","","","","",""
"2007","SP.292","SP","292","SP.292","SP.292","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",05-OCT-05,28-OCT-24,"","","","","","",""
"2007","SP.293","SP","293","SP.293","SP.293","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",05-OCT-05,28-OCT-24,"","","","","","",""
"2007","SP.294","SP","294","SP.294","SP.294","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",05-OCT-05,28-OCT-24,"","","","","","",""
"2005","21W.NIV","21W","NIV","21W.NIV","21W.NIV","N","21W","Writing & Humanistic Studies","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",30-OCT-03,28-OCT-24,"","","","","","",""
"2005","CMS.NIV","CMS","NIV","CMS.NIV","CMS.NIV","N","CMS","Comparative Media Studies","2003FA","Visting Student Research","Visiting Student Research","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",30-OCT-03,28-OCT-24,"","","","","","",""
"2008","HST.NIV","HST","NIV","HST.NIV","HST.NIV","N","HST","Health Sciences & Technology","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",19-OCT-06,28-OCT-24,"","","","","","",""
"2006","6.NIV","6","NIV","6.NIV","6.NIV","N","6","Electrical Eng & Computer Sci","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",28-SEP-04,28-OCT-24,"","","","","","",""
"2005","21A.12","21A","12","21A.12","21A.12","N","21A","Anthropology","2002FA","Plutonium & Other Actinide Ele","Plutonium and other Actinide Elements: What's Going on at the Bottom of the Periodic Table","N",2,0,4,6,0,"L","Letter graded","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","K. Czerwinski","K. Czerwinski","",23-JAN-06,28-OCT-24,"","","","","","",""
"2005","21H.NIV","21H","NIV","21H.NIV","21H.NIV","N","21H","History","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",30-OCT-03,28-OCT-24,"","","","","","",""
"2005","HST.NIV","HST","NIV","HST.NIV","HST.NIV","N","HST","Health Sciences & Technology","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",30-OCT-03,28-OCT-24,"","","","","","",""
"2005","SP.715","SP","715","SP.715","SP.710SP.715","Y","EDG","Edgerton Center","2001FA","Special Topics at Edgerton Ctr","Special Topics at the Edgerton Center","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","J. K. Vandiver","J. K. Vandiver","",30-OCT-03,28-OCT-24,"","","","","","",""
"2006","4.191","4","191","4.191","4.191","N","4","Architecture","1989FA","Spec Prob in Arch Design","Spec Prob in Arch Design","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",28-SEP-04,28-OCT-24,"","","","","","",""
"2006","6.193","6","193","6.193","6.193","N","6","Electrical Eng & Computer Sci","2000FA","Spec Lab Subj: EE & CS","Spec Lab Subj: EE & CS","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",28-SEP-04,28-OCT-24,"","","","","","",""
"2006","6.194","6","194","6.194","6.1906.194","N","6","Electrical Eng & Computer Sci","2000FA","Spec Lab Subj: EE & CS","Special Laboratory Subjects in Electrical Engineering and Computer Science","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","L. A. Gould","L. A. Gould","",28-SEP-04,28-OCT-24,"","","","","","",""
"2006","6.195","6","195","6.195","6.195","N","6","Electrical Eng & Computer Sci","2000FA","Spec Lab Subj: EE & CS","Spec Lab Subj: EE & CS","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",28-SEP-04,28-OCT-24,"","","","","","",""
"2006","6.196","6","196","6.196","6.196","N","6","Electrical Eng & Computer Sci","2000FA","Spec Lab Subj: EE & CS","Spec Lab Subj: EE & CS","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",28-SEP-04,28-OCT-24,"","","","","","",""
"2006","6.197","6","197","6.197","6.1956.197","N","6","Electrical Eng & Computer Sci","2000FA","Spec Lab Subj: EE & CS","Spec Lab Subj: EE & CS","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",28-SEP-04,28-OCT-24,"","","","","","",""
"2006","6.187","6","187","6.187","6.1856.187","Y","6","Electrical Eng & Computer Sci","2000FA","Spec Lab Subj: EE & CS","Special Laboratory Subjects in Electrical Engineering and Computer Science","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","A. C. Smith","A. C. Smith","",28-SEP-04,28-OCT-24,"","","","","","",""
"2006","SP.211","SP","211","SP.211","SP.211","Y","ESG","Experimental Study Group","2005FA","ESG:Experimental St Grp","ESG (Experimental Study Group)","Y",0,0,0,0,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","A. Slocum","A. Slocum","",28-SEP-04,28-OCT-24,"","","","","","",""
"2006","15.956","15","956","15.956","15.956","N","15","Management","2004FA","Spec Seminars in Management","Special Seminars in Management","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",28-SEP-04,28-OCT-24,"","","","","","",""
"2006","15.957","15","957","15.957","15.957","N","15","Management","2004FA","Spec Seminars in Management","Special Seminars in Management","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",28-SEP-04,28-OCT-24,"","","","","","",""
"2006","15.958","15","958","15.958","15.958","N","15","Management","2004FA","Spec Seminars in Management","Special Seminars in Management","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",28-SEP-04,28-OCT-24,"","","","","","",""
"2006","15.950","15","950","15.950","15.950","Y","15","Management","2000FA","Spec Studies in Management","Special Studies in Management","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","J. A. Meldman","J. A. Meldman","",28-SEP-04,28-OCT-24,"","","","","","",""
"2006","15.952","15","952","15.952","15.952","N","15","Management","2004FA","Spec Seminars in Management","Special Seminars in Management","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",28-SEP-04,28-OCT-24,"","","","","","",""
"2006","15.953","15","953","15.953","15.953","N","15","Management","2004FA","Spec Seminars in Management","Special Seminars in Management","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",28-SEP-04,28-OCT-24,"","","","","","",""
"2006","15.954","15","954","15.954","15.954","N","15","Management","2004FA","Spec Seminars in Management","Special Seminars in Management","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",28-SEP-04,28-OCT-24,"","","","","","",""
"2006","15.955","15","955","15.955","15.955","N","15","Management","2004FA","Spec Seminars in Management","Special Seminars in Management","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",28-SEP-04,28-OCT-24,"","","","","","",""
"2006","22.NIV","22","NIV","22.NIV","22.NIV","N","22","Nuclear Engineering","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",28-SEP-04,28-OCT-24,"","","","","","",""
"2006","21A.NIV","21A","NIV","21A.NIV","21A.NIV","N","21A","Anthropology","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",28-SEP-04,28-OCT-24,"","","","","","",""
"2005","14.198","14","198","14.198","14.198","N","14","Economics","2005FA","Teaching Intro Economics","Teaching Introductory Economics","N",2,0,2,4,0,"P","P/D/F","R","Can be repeated for credit","G","Graduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","</I>14.198: <I>J. Gruber, J. Harris</I> 14.199: <I>R. Caballero, O. Blanchard","</I>14.198: <I>J. Gruber, J. Harris</I> 14.199: <I>R. Caballero, O. Blanchard","",26-FEB-04,28-OCT-24,"","","","","","",""
"2006","21L.NIV","21L","NIV","21L.NIV","21L.NIV","N","21L","Literature","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",28-SEP-04,28-OCT-24,"","","","","","",""
"2005","17.NIV","17","NIV","17.NIV","17.NIV","N","17","Political Science","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",30-OCT-03,28-OCT-24,"","","","","","",""
"2005","17.906","17","906","17.906","17.906","N","17","Political Science","1989FA","Reading Seminar in Soc Science","Reading Seminar in Social Science","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",30-OCT-03,28-OCT-24,"","","","","","",""
"2005","17.907","17","907","17.907","17.907","Y","17","Political Science","1989FA","Reading Seminar in Soc Science","Reading Seminar in Social Science","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",12-OCT-05,28-OCT-24,"","","","","","",""
