"FCLT_ROOM_KEY","BUILDING_ROOM","FCLT_BUILDING_KEY","FLOOR","FCLT_FLOOR_KEY","ROOM","SPACE_ID","FCLT_MAJOR_USE_KEY","MAJOR_USE_DESC","FCLT_USE_KEY","USE_DESC","FCLT_MINOR_USE_KEY","MINOR_USE_DESC","FCLT_ORGANIZATION_KEY","ORGANIZATION_NAME","FCLT_MINOR_ORGANIZATION_KEY","MINOR_ORGANIZATION","AREA","ROOM_FULL_NAME","DEPT_CODE","ACCESS_LEVEL","LATITUDE_WGS","LONGITUDE_WGS","NORTHING_SPCS","EASTING_SPCS","WAREHOUSE_LOAD_DATE"
"6C-100SC","6C-100SC","6C","1","6C-1","100SC","6C-1-100SC","102","CIRCULAT","112","STAIR","","","149","DOF","","",82.27,"","","1",,,,,28-OCT-24
"6C-100Z","6C-100Z","6C","1","6C-1","100Z","6C-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",37.02,"","","0",,,,,28-OCT-24
"6C-104T","6C-104T","6C","1","6C-1","104T","6C-1-104T","107","MECHANIC","155","TELE","","","149","DOF","","",269.16,"","","0",,,,,28-OCT-24
"6C-106","6C-106","6C","1","6C-1","106","6C-1-106","107","MECHANIC","156","U/M","","","149","DOF","","",142.09,"","","0",,,,,28-OCT-24
"7A-100E1","7A-100E1","7A","1","7A-1","100E1","7A-1-100E1","102","CIRCULAT","110","ELEV","","","149","DOF","","",59.89,"","","3",,,,,28-OCT-24
"7A-100SB","7A-100SB","7A","1","7A-1","100SB","7A-1-100SB","102","CIRCULAT","112","STAIR","","","149","DOF","","",100.13,"","","3",,,,,28-OCT-24
"7A-100Z","7A-100Z","7A","1","7A-1","100Z","7A-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",22.94,"","","0",,,,,28-OCT-24
"7A-101E","7A-101E","7A","1","7A-1","101E","7A-1-101E","107","MECHANIC","153","ELEC","","","149","DOF","","",12.75,"","","0",,,,,28-OCT-24
"9-100CA","9-100CA","9","1","9-1","100CA","9-1-100CA","102","CIRCULAT","109","CORR","","","149","DOF","","",1726.79,"","","3",,,,,28-OCT-24
"9-100CB","9-100CB","9","1","9-1","100CB","9-1-100CB","102","CIRCULAT","109","CORR","","","149","DOF","","",1604.9,"","","3",,,,,28-OCT-24
"9-100E1","9-100E1","9","1","9-1","100E1","9-1-100E1","102","CIRCULAT","110","ELEV","","","149","DOF","","",47.65,"","","3",,,,,28-OCT-24
"9-100E2","9-100E2","9","1","9-1","100E2","9-1-100E2","102","CIRCULAT","110","ELEV","","","149","DOF","","",47.65,"","","3",,,,,28-OCT-24
"9-100SB","9-100SB","9","1","9-1","100SB","9-1-100SB","102","CIRCULAT","112","STAIR","","","149","DOF","","",156.75,"","","3",,,,,28-OCT-24
