"LIBRARY_COURSE_INSTRUCTOR_KEY","COURSE_NAME","INSTRUCTOR_NAME","DEPARTMENT","DATE_FROM","DATE_TO","UNIT_CODE","UNIT","WAREHOUSE_LOAD_DATE"
"21F.233-DUNPHY2011SU:21F.233","Adv Spkng & Critcl Listeng ELS","Dunphy, Jane M.","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.301-REZVANI2011SU:21F.301","French I","Rezvani, Leanna; Ravillon, Stephanie","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.302-CULOT2011SU:21F.302","French II","Culot-Nicolio, A.","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.303-LEVET2011SU:21F.303","French III","Levet, S.","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.304-TOMB2011SU:21F.304","French IV","Tomb, Joelle","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.308-CULOT2011SU:21F.308","Writing (Like the) French","Culot-Nicolio, Ariane","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.315-LEVET2011SU:21F.315","Perspectives on French Society","Levet, Sabine","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.325-PERREAU2011SU:21F.325","New Culture of Gender: Queer France","Perreau, Bruno","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.351-REZVANI2011SU:21F.351","French I","Rezvani, Leanna; Ravillon, Stephanie","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.352-CULOT2011SU:21F.352","French II","Culot-Nicolio, C.","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.371-REZVANI2011SU:21F.371","French I","Rezvani, Leanna; Ravillon, Stephanie","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.372-CULOT2011SU:21F.372","French II","Culot-Nicolio, A.","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.373-LEVET2011SU:21F.373","French III","Levet, S.","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.374-TOMB2011SU:21F.374","French IV","Tomb, Joelle","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.401-WEISE2011SU:21F.401","German I","Weise, Peter","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.402-CROCKER2011SU:21F.402","German II","Crocker, Ellen","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.403-CROCKER2011SU:21F.403","German III","Crocker, Ellen; Jaeger, Dagmar","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.404-WEISE2011SU:21F.404","German IV","Weise, Peter","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21F.412-JAEGER2011SU:21F.412","Text, Topics, Times German Lit","Jaeger, Dagmar","21F - Foreign Languages/Literatures",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21H.334-GOLDBERG2011SU:21H.334","Charlemagne","Goldberg, Eric","21H - History",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21H.502-LEIGHTON2011SU:21H.502","Modern China","Leighton, C.","21H - History",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21L.001-EILAND2011SU:21L.001","Foundations of Western Cult I","Eiland, Howard","21L - Literature",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21L.001-HAYEK2011SU:21L.001","Foundations of Western Culture: Global","Hayek, Ghenwa","21L - Literature",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21L.003-BRAITHWAITE2011SU:21L.003","Reading Fiction","Braithwaite, Alisa","21L - Literature",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21L.003.02-LIPKOWITZ2011SU:21L.003.02","Reading Fiction","Lipkowitz, I","21L - Literature",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"21L.003.03-DELANEY2011SU:21L.003.03","Reading Fiction","Delaney, K.","21L - Literature",06-SEP-11,22-DEC-11,"Hayden","Hayden",02-AUG-11
"ESD.166-GOLAY2011FA:ESD.166","Sustainable Energy","Golay, Michael","ESD - Engineering Systems Division",07-SEP-10,02-JAN-11,"Hayden","Hayden",18-NOV-10
"ESD.193-POLENSKE2011FA:ESD.193","Regional Socioeconomic Impact","Polenske, Karen","ESD - Engineering Systems Division",07-SEP-10,02-JAN-11,"RTC","Rotch",18-NOV-10
"ESD.210-WILSON2011FA:ESD.210","Transportation Systems","Wilson, Nigel","ESD - Engineering Systems Division",07-SEP-10,02-JAN-11,"ENG","Barker",18-NOV-10
"ESD.213-BEN-AKIVA2011FA:ESD.213","Advanced Demand Modeling","Ben-Akiva, Moshe","ESD - Engineering Systems Division",07-SEP-10,02-JAN-11,"ENG","Barker",18-NOV-10
"18.023-BENNEY2009FA:18.023","Calculus with Applications","Benney, D.","Mathematics",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"18.03-TOOMRE2009FA:18.03","Differential Equations","Toomre, A","Mathematics",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"18.06-EDELMAN2009FA:18.06","Linear Algebra","Edelman, A.","Mathematics",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"18.062-LEIGHTON2009FA:18.062","Mathematics for Computer Science","Leighton, T","Mathematics",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"18.085-STRANG2009FA:18.085","Math Methods for Engineers I","Strang, G.","Mathematics",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"18.100A-MATTUCK2009FA:18.100A","Analysis I","Mattuck, Arthur","Mathematics",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"18.100B-STAFFILANI2009FA:18.100B","Analysis I","Staffilani, G.","Mathematics",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"18.100C-WEHRHEIM2009FA:18.100C","Analysis I","Wehrheim, K.","Mathematics",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"18.101-GUILLEMIN2009FA:18.101","Analysis II","Guillemin, V.","Mathematics",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"18.103-LENZMANN2009FA:18.103","Fourier Analysis-Theory + Appl","Lenzmann, E.","Mathematics",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"18.104-HUR2009FA:18.104","Seminar in Analysis","Hur, V.","Mathematics",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"18.112-HELGASON2009FA:18.112","Functions of a Complex Variable","Helgason, S.","Mathematics",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"18.152-KOTSCHWAR2009FA:18.152","Intro: Partial Diff Equations","Kotschwar, B.","Mathematics",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"18.303-FREEDMAN2009FA:18.303","Linear Partial Differential Equations","Freedman, D.","Mathematics",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"18.305-CHENG2009FA:18.305","Adv Analytic Methods:Sci + Eng","Cheng, Hung","Mathematics",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"18.314-STANLEY2009FA:18.314","Combinatorial Analysis","Stanley, R.","Mathematics",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"18.315-KAHN2009FA:18.315","Combinatorial Theory","Kahn, J.","Mathematics",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"18.335-JOHNSON2009FA:18.335","Introduction to Numerical Methods","Johnson, S.","Mathematics",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
"18.353-JUNG2009FA:18.353","Nonlinear Dynamics I: Chaos","Jung, S.","Mathematics",02-SEP-08,31-DEC-08,"N/A","N/A",05-DEC-08
