"FCLT_ROOM_HIST_KEY","FISCAL_PERIOD","FCLT_ROOM_KEY","BUILDING_ROOM","FCLT_BUILDING_KEY","FLOOR","FCLT_FLOOR_KEY","ROOM","SPACE_ID","FCLT_MAJOR_USE_KEY","MAJOR_USE_DESC","FCLT_USE_KEY","USE_DESC","FCLT_MINOR_USE_KEY","MINOR_USE_DESC","FCLT_ORGANIZATION_KEY","ORGANIZATION_NAME","FCLT_MINOR_ORGANIZATION_KEY","MINOR_ORGANIZATION","AREA","ROOM_FULL_NAME","DEPT_CODE","ACCESS_LEVEL","LATITUDE_WGS","LONGITUDE_WGS","NORTHING_SPCS","EASTING_SPCS","WAREHOUSE_LOAD_DATE"
"2-236AA-201505","201505","2-236AA","2-236AA","2","2","2-2","236AA","2-2-236AA","108","OFFICES","162","SECY/R","","","197","MATH","","",36.08,"","","2",,,,,01-DEC-14
"2-236B-201505","201505","2-236B","2-236B","2","2","2-2","236B","2-2-236B","108","OFFICES","158","OFF","","","197","MATH","","",143.92,"","","2",,,,,01-DEC-14
"2-236C-201505","201505","2-236C","2-236C","2","2","2-2","236C","2-2-236C","108","OFFICES","158","OFF","","","197","MATH","","",141.33,"","","2",,,,,01-DEC-14
"2-237-201505","201505","2-237","2-237","2","2","2-2","237","2-2-237","108","OFFICES","158","OFF","","","197","MATH","","",312.3,"","","2",,,,,01-DEC-14
"2-239-201505","201505","2-239","2-239","2","2","2-2","239","2-2-239","108","OFFICES","158","OFF","","","197","MATH","","",310.38,"","","2",,,,,01-DEC-14
"2-240-201505","201505","2-240","2-240","2","2","2-2","240","2-2-240","108","OFFICES","158","OFF","","","197","MATH","","",283.33,"","","2",,,,,01-DEC-14
"2-241-201505","201505","2-241","2-241","2","2","2-2","241","2-2-241","108","OFFICES","158","OFF","","","197","MATH","","",321.81,"","","2",,,,,01-DEC-14
"2-242-201505","201505","2-242","2-242","2","2","2-2","242","2-2-242","108","OFFICES","158","OFF","","","197","MATH","","",268.79,"","","2",,,,,01-DEC-14
"2-243-201505","201505","2-243","2-243","2","2","2-2","243","2-2-243","108","OFFICES","158","OFF","","","197","MATH","","",326.32,"","","2",,,,,01-DEC-14
"2-244-201505","201505","2-244","2-244","2","2","2-2","244","2-2-244","108","OFFICES","158","OFF","","","197","MATH","","",301.76,"","","2",,,,,01-DEC-14
"2-245-201505","201505","2-245","2-245","2","2","2-2","245","2-2-245","108","OFFICES","158","OFF","","","197","MATH","","",304.83,"","","2",,,,,01-DEC-14
"2-245E-201505","201505","2-245E","2-245E","2","2","2-2","245E","2-2-245E","107","MECHANIC","153","ELEC","","","149","DOF","","",7.58,"","","0",,,,,01-DEC-14
"2-246-201505","201505","2-246","2-246","2","2","2-2","246","2-2-246","108","OFFICES","158","OFF","","","197","MATH","","",327.08,"","","2",,,,,01-DEC-14
"2-247-201505","201505","2-247","2-247","2","2","2-2","247","2-2-247","108","OFFICES","158","OFF","","","197","MATH","","",317.63,"","","2",,,,,01-DEC-14
"2-248-201505","201505","2-248","2-248","2","2","2-2","248","2-2-248","108","OFFICES","158","OFF","","","197","MATH","","",239.58,"","","2",,,,,01-DEC-14
"2-249-201505","201505","2-249","2-249","2","2","2-2","249","2-2-249","108","OFFICES","158","OFF","","","197","MATH","","",303.24,"","","2",,,,,01-DEC-14
"2-250-201505","201505","2-250","2-250","2","2","2-2","250","2-2-250","101","BLDG SRV","106","M LAV","","","149","DOF","","",330.47,"","","3",,,,,01-DEC-14
"2-251-201505","201505","2-251","2-251","2","2","2-2","251","2-2-251","108","OFFICES","158","OFF","","","197","MATH","","",490.85,"","","2",,,,,01-DEC-14
"2-252-201505","201505","2-252","2-252","2","2","2-2","252","2-2-252","101","BLDG SRV","102","F LAV","","","149","DOF","","",189.24,"","","3",,,,,01-DEC-14
"2-252J-201505","201505","2-252J","2-252J","2","2","2-2","252J","2-2-252J","101","BLDG SRV","103","JAN CL","","","149","DOF","","",58.06,"","","1",,,,,01-DEC-14
"2-255-201505","201505","2-255","2-255","2","2","2-2","255","2-2-255","103","CLASSRMS","114","CLASS","","","233","REGIST","","",422.47,"","","2",,,,,01-DEC-14
"2-262J-201505","201505","2-262J","2-262J","2","2","2-2","262J","2-2-262J","101","BLDG SRV","103","JAN CL","","","149","DOF","","",21.72,"","","1",,,,,01-DEC-14
"2-263-201505","201505","2-263","2-263","2","2","2-2","263","2-2-263","108","OFFICES","158","OFF","","","197","MATH","","",120.25,"","","2",,,,,01-DEC-14
"2-264-201505","201505","2-264","2-264","2","2","2-2","264","2-2-264","108","OFFICES","159","OFF SV","","","150","DOFADM","","",16.93,"","","2",,,,,01-DEC-14
"2-265-201505","201505","2-265","2-265","2","2","2-2","265","2-2-265","108","OFFICES","158","OFF","","","197","MATH","","",126.42,"","","2",,,,,01-DEC-14
"2-266-201505","201505","2-266","2-266","2","2","2-2","266","2-2-266","101","BLDG SRV","104","JAN LK","","","149","DOF","","",106.22,"","","1",,,,,01-DEC-14
"2-267-201505","201505","2-267","2-267","2","2","2-2","267","2-2-267","108","OFFICES","158","OFF","","","197","MATH","","",117.17,"","","2",,,,,01-DEC-14
"2-268-201505","201505","2-268","2-268","2","2","2-2","268","2-2-268","108","OFFICES","159","OFF SV","","","197","MATH","","",124.42,"","","2",,,,,01-DEC-14
"2-268T-201505","201505","2-268T","2-268T","2","2","2-2","268T","2-2-268T","107","MECHANIC","155","TELE","","","149","DOF","","",116.58,"","","0",,,,,01-DEC-14
"2-269-201505","201505","2-269","2-269","2","2","2-2","269","2-2-269","108","OFFICES","158","OFF","","","197","MATH","","",122.56,"","","2",,,,,01-DEC-14
"2-270-201505","201505","2-270","2-270","2","2","2-2","270","2-2-270","108","OFFICES","158","OFF","","","197","MATH","","",250.58,"","","2",,,,,01-DEC-14
"2-271-201505","201505","2-271","2-271","2","2","2-2","271","2-2-271","108","OFFICES","158","OFF","","","197","MATH","","",121.02,"","","2",,,,,01-DEC-14
"2-272-201505","201505","2-272","2-272","2","2","2-2","272","2-2-272","108","OFFICES","158","OFF","","","197","MATH","","",246.73,"","","2",,,,,01-DEC-14
"2-272E-201505","201505","2-272E","2-272E","2","2","2-2","272E","2-2-272E","107","MECHANIC","153","ELEC","","","149","DOF","","",4.83,"","","0",,,,,01-DEC-14
"2-273-201505","201505","2-273","2-273","2","2","2-2","273","2-2-273","108","OFFICES","158","OFF","","","197","MATH","","",121.02,"","","2",,,,,01-DEC-14
"2-274-201505","201505","2-274","2-274","2","2","2-2","274","2-2-274","108","OFFICES","158","OFF","","","197","MATH","","",247.51,"","","2",,,,,01-DEC-14
"2-275-201505","201505","2-275","2-275","2","2","2-2","275","2-2-275","108","OFFICES","158","OFF","","","197","MATH","","",119.48,"","","2",,,,,01-DEC-14
"2-276-201505","201505","2-276","2-276","2","2","2-2","276","2-2-276","108","OFFICES","158","OFF","","","197","MATH","","",245.66,"","","2",,,,,01-DEC-14
"2-277-201505","201505","2-277","2-277","2","2","2-2","277","2-2-277","108","OFFICES","158","OFF","","","197","MATH","","",123.33,"","","2",,,,,01-DEC-14
"2-278-201505","201505","2-278","2-278","2","2","2-2","278","2-2-278","108","OFFICES","158","OFF","","","197","MATH","","",253.11,"","","2",,,,,01-DEC-14
"2-279-201505","201505","2-279","2-279","2","2","2-2","279","2-2-279","108","OFFICES","158","OFF","","","197","MATH","","",122.56,"","","2",,,,,01-DEC-14
"2-280-201505","201505","2-280","2-280","2","2","2-2","280","2-2-280","108","OFFICES","158","OFF","","","197","MATH","","",250.47,"","","2",,,,,01-DEC-14
"2-281-201505","201505","2-281","2-281","2","2","2-2","281","2-2-281","108","OFFICES","158","OFF","","","197","MATH","","",124.1,"","","2",,,,,01-DEC-14
"2-282-201505","201505","2-282","2-282","2","2","2-2","282","2-2-282","108","OFFICES","158","OFF","","","197","MATH","","",252.31,"","","2",,,,,01-DEC-14
"2-284-201505","201505","2-284","2-284","2","2","2-2","284","2-2-284","108","OFFICES","158","OFF","","","197","MATH","","",237,"","","2",,,,,01-DEC-14
"2-284A-201505","201505","2-284A","2-284A","2","2","2-2","284A","2-2-284A","108","OFFICES","159","OFF SV","","","197","MATH","","",30.88,"","","2",,,,,01-DEC-14
"2-285-201505","201505","2-285","2-285","2","2","2-2","285","2-2-285","108","OFFICES","158","OFF","","","197","MATH","","",913.54,"","","2",,,,,01-DEC-14
"2-290-201505","201505","2-290","2-290","2","2","2-2","290","2-2-290","108","OFFICES","159","OFF SV","","","197","MATH","","",828.58,"MATH COMMON ROOM","","2",,,,,01-DEC-14
"2-290A-201505","201505","2-290A","2-290A","2","2","2-2","290A","2-2-290A","108","OFFICES","159","OFF SV","","","197","MATH","","",109.67,"","","2",,,,,01-DEC-14
