"PROGRAM_CODE","PROGRAM_TITLE","CATEGORY_CODE","CATEGORY_TITLE","FOUR_DIGIT_CODE","FOUR_DIGIT_TITLE","NOTE","WAREHOUSE_LOAD_DATE","VERSION"
"150406","Automation Engineer Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1504","Electromechanical Instrumentation and Maintenance Technologies/Technicians","(2020) No substantive changes | New in 2010",17-MAY-23,"2020"
"150407","Mechatronics, Robotics, and Automation Engineering Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1504","Electromechanical Technologies/Technicians","New in 2020",17-MAY-23,"2020"
"150499","Electromechanical Technologies/Technicians, Other","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1504","Electromechanical Technologies/Technicians","(2020) No substantive changes- CIP text change ",17-MAY-23,"2020"
"150500","Environmental Control Technologies","15","ENGINEERING RELATED TECHNOLOGIES","1505","Environmental Control Technologies","",11-JUN-14,"1990"
"150501","Heating, Ventilation, Air Conditioning and Refrigeration Engineering Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1505","Environmental Control Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"150503","Energy Management and Systems Technology/Technician","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1505","Environmental Control Technologies/Technicians","",11-JUN-14,"2010"
"150505","Solar Energy Technology/Technician","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1505","Environmental Control Technologies/Technicians","",11-JUN-14,"2010"
"150506","Water Quality and Wastewater Treatment Management and Recycling Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1505","Environmental Control Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"150507","Environmental/Environmental Engineering Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1505","Environmental Control Technologies/Technicians","(2020) No substantive changes- CIP text change ",17-MAY-23,"2020"
"150508","Hazardous Materials Management and Waste Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1505","Environmental Control Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"150599","Environmental Control Technologies/Technicians, Other","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1505","Environmental Control Technologies/Technicians","(2020) No substantive changes- CIP text change ",17-MAY-23,"2020"
"150600","Industrial Production Technologies","15","ENGINEERING RELATED TECHNOLOGIES","1506","Industrial Production Technologies","",11-JUN-14,"1990"
"150603","Industrial Manufacturing Technology/Technician","15","ENGINEERING RELATED TECHNOLOGIES","1506","Industrial Production Technologies","",11-JUN-14,"1990"
"150607","Plastics and Polymer Engineering Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1506","Industrial Production Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"150611","Metallurgical Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1506","Industrial Production Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"150612","Industrial Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1506","Industrial Production Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"150613","Manufacturing Engineering Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1506","Industrial Production Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"150614","Welding Engineering Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1506","Industrial Production Technologies/Technicians","(2020) No substantive changes | New in 2010",17-MAY-23,"2020"
"150615","Chemical Engineering Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1506","Industrial Production Technologies/Technicians","(2020) No substantive changes | New in 2010",17-MAY-23,"2020"
"150616","Semiconductor Manufacturing Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1506","Industrial Production Technologies/Technicians","(2020) No substantive changes- CIP text change | New in 2010",17-MAY-23,"2020"
"150617","Composite Materials Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1506","Industrial Production Technologies/Technicians","New in 2020",17-MAY-23,"2020"
"150688","Industrial/Manufacturing Technology/Technician","15","ENGINEERING TECHNOLOGIES/TECHNICIANS","1506","Industrial Production Technologies/Technicians","Added to CIP 2000 by NCES for IPEDS Completion",11-JUN-14,"2000"
"150699","Industrial Production Technologies/Technicians, Other","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1506","Industrial Production Technologies/Technicians","(2020) No substantive changes- CIP text change ",17-MAY-23,"2020"
"150700","Quality Control and Safety Technologies","15","ENGINEERING RELATED TECHNOLOGIES","1507","Quality Control and Safety Technologies","",11-JUN-14,"1990"
"150701","Occupational Safety and Health Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1507","Quality Control and Safety Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"150702","Quality Control Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1507","Quality Control and Safety Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"150703","Industrial Safety Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1507","Quality Control and Safety Technologies/Technicians","(2020) No substantive changes- CIP text change ",17-MAY-23,"2020"
"150704","Hazardous Materials Information Systems Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1507","Quality Control and Safety Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"150705","Process Safety Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1507","Quality Control and Safety Technologies/Technicians","New in 2020",17-MAY-23,"2020"
"150799","Quality Control and Safety Technologies/Technicians, Other","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1507","Quality Control and Safety Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"150800","Mechanical Engineering-Related Technologies","15","ENGINEERING RELATED TECHNOLOGIES","1508","Mechanical Engineering-Related Technologies","",11-JUN-14,"1990"
"150801","Aeronautical/Aerospace Engineering Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1508","Mechanical Engineering Related Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"150803","Automotive Engineering Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1508","Mechanical Engineering Related Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"150805","Mechanical/Mechanical Engineering Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1508","Mechanical Engineering Related Technologies/Technicians","(2020) No substantive changes- CIP text change ",17-MAY-23,"2020"
"150806","Marine Engineering Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1508","Mechanical Engineering Related Technologies/Technicians","New in 2020",17-MAY-23,"2020"
"150807","Motorsports Engineering Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1508","Mechanical Engineering Related Technologies/Technicians","New in 2020",17-MAY-23,"2020"
"150899","Mechanical Engineering Related Technologies/Technicians, Other","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1508","Mechanical Engineering Related Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"150900","Mining and Petroleum Engineering Technologies","15","ENGINEERING RELATED TECHNOLOGIES","1509","Mining and Petroleum Engineering Technologies","",11-JUN-14,"1990"
"150901","Mining Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1509","Mining and Petroleum Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"150903","Petroleum Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1509","Mining and Petroleum Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"150999","Mining and Petroleum Technologies/Technicians, Other","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1509","Mining and Petroleum Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"151000","Construction/Building Technology","15","ENGINEERING RELATED TECHNOLOGIES","1510","Construction/Building Technology","",11-JUN-14,"1990"
"151001","Construction Engineering Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1510","Construction Engineering Technologies","(2020) No substantive changes ",17-MAY-23,"2020"
"151100","Miscellaneous Engineering-Related Technologies","15","ENGINEERING RELATED TECHNOLOGIES","1511","Miscellaneous Engineering-Related Technologies","",11-JUN-14,"1990"
"151101","Engineering Technology/Technician, General","15","ENGINEERING RELATED TECHNOLOGIES","1511","Miscellaneous Engineering-Related Technologies","",11-JUN-14,"1990"
"151102","Surveying Technology/Surveying","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1511","Engineering-Related Technologies","(2020) No substantive changes ",17-MAY-23,"2020"
"151103","Hydraulics and Fluid Power Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1511","Engineering-Related Technologies","(2020) No substantive changes ",17-MAY-23,"2020"
"151199","Engineering-Related Technologies/Technicians, Other","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1511","Engineering-Related Technologies/Technicians","(2020) No substantive changes- CIP text change ",17-MAY-23,"2020"
"151201","Computer Engineering Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1512","Computer Engineering Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"151202","Computer/Computer Systems Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1512","Computer Engineering Technologies/Technicians","(2020) No substantive changes- CIP text change ",17-MAY-23,"2020"
"151203","Computer Hardware Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1512","Computer Engineering Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"151204","Computer Software Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1512","Computer Engineering Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"151299","Computer Engineering Technologies/Technicians, Other","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1512","Computer Engineering Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"151301","Drafting and Design Technology/Technician, General","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1513","Drafting/Design Engineering Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"151302","CAD/CADD Drafting and/or Design Technology/Technician","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1513","Drafting/Design Engineering Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"151303","Architectural Drafting and Architectural CAD/CADD","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1513","Drafting/Design Engineering Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"151304","Civil Drafting and Civil Engineering CAD/CADD","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1513","Drafting/Design Engineering Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"151305","Electrical/Electronics Drafting and Electrical/Electronics CAD/CADD","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1513","Drafting/Design Engineering Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
"151306","Mechanical Drafting and Mechanical Drafting CAD/CADD","15","ENGINEERING/ENGINEERING-RELATED TECHNOLOGIES/TECHNICIANS","1513","Drafting/Design Engineering Technologies/Technicians","(2020) No substantive changes ",17-MAY-23,"2020"
