"IAP_SUBJECT_SESSION_KEY","SESSION_SEQUENCE","SESSION_TITLE","SESSION_DESCRIPTION","SESSION_LOCATION","SESSION_DATE","SESSION_START_TIME","SESSION_END_TIME","HAS_SESSION_INFO","WAREHOUSE_LOAD_DATE"
"9289afed754ffd470175b912d975009c",,"","","zoom",21-JAN-21,"0600PM","0800PM","Y",28-OCT-24
"9289afed754ffd4701766795f8b406dc",,"Turning Anxiety into Creativity","<p>The ability to imagine anxious scenarios has, at its core, the ability to imagine things that haven't happened yet. Now that you understand how the anxiety algorithms work, we'll look at ways you can purposely<em>exploit</em>these same algorithms to generate more good ideas than you have before.</p>","Zoom",29-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afed754ffd4701766795f8b406dc",,"The Sudden Shock","<p>Your top employee quits, your top investor goes bust, or you get sued. What do you do when you didn't see it coming? We'll look at algorithms for recovering from setbacks and becoming more resilient for next time.</p>","Zoom",26-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afed754ffd4701766795f8b406dc",,"Common Founder Stresses","<p>It's often surprising to founders how stressful the job is. But the things that generate founder stress follow predictable patterns. We'll look at how you can anticipate the top 3 things that'll be stressing you out in a year, and preempt them so they don't burn you out.</p>","Zoom",19-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afed754ffd4701766795f8b406dc",,"Who Should You Listen to?","<p>When different employees, investors, advisors, and customers are giving you different input, who should you listen to? We'll use the tools of Modern Portfolio Theory to build the optimal portfolio for your attention.</p>","Zoom",27-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afed754ffd4701766795f8b406dc",,"What's Worth Your Time?","<p>As your startup grows, the number of things you could worry about quickly exceeds the number you can actually solve. Which ones are worth your time? We'll look at statistical tools for balancing false positives and false negatives to make the best tradeoff.</p>","Zoom",22-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afed754ffd4701766795f8b406dc",,"More Success, More Problems","<p>Why do founders get <em>more</em> stressed as their company gets more traction? We'll look at the immune system to understand biological algorithms for for anticipating threats, how they can lead to allergies and anxiety, and what to do about it.</p>","Zoom",20-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afed754ffd4701763e25f005041f",,"","","virtual",15-JAN-21,"0100PM","0400PM","Y",28-OCT-24
"9289afed754ffd4701766c580c0b0752",,"","","Virtual",22-JAN-21,"0300PM","0500PM","Y",28-OCT-24
"9289afed754ffd4701766c580c0b0752",,"","","Virtual",19-JAN-21,"0300PM","0500PM","Y",28-OCT-24
"9289afed754ffd4701766c580c0b0752",,"","","Virtual",20-JAN-21,"0300PM","0500PM","Y",28-OCT-24
"9289afed754ffd4701766c580c0b0752",,"","","Virtual",13-JAN-21,"0300PM","0500PM","Y",28-OCT-24
"9289afed754ffd4701766c580c0b0752",,"","","Virtual",11-JAN-21,"0300PM","0500PM","Y",28-OCT-24
"9289afed754ffd4701766c580c0b0752",,"","","Virtual",15-JAN-21,"0300PM","0500PM","Y",28-OCT-24
"9289afec754ffaf20176487d2f510496",,"","","virtual",15-JAN-21,"0100PM","0400PM","Y",28-OCT-24
"9289afed754ffd470176251aafc30380",,"","","Virtual",20-JAN-21,"1100AM","1200PM","Y",28-OCT-24
"9289afec754ffaf20176cf71c8d80c03",,"","","Virtual",25-JAN-21,"0600PM","0700PM","Y",28-OCT-24
"9289afec754ffaf20176cf71c8d80c03",,"","","Virtual",26-JAN-21,"0600PM","0700PM","Y",28-OCT-24
"9289afec754ffaf20176cf71c8d80c03",,"","","Virtual",27-JAN-21,"0600PM","0700PM","Y",28-OCT-24
"9289afec754ffaf20176cf71c8d80c03",,"","","Virtual",28-JAN-21,"0600PM","0700PM","Y",28-OCT-24
"9289afec754ffaf20176cf71c8d80c03",,"","","Virtual",29-JAN-21,"0600PM","0700PM","Y",28-OCT-24
"9289afed754ffd4701766d93750407ab",,"","","On Zoom",20-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afed754ffd4701761f17368a0276",,"CBT & Self-Compassion  IAP Fridays 1-3pm","","VIA ZOOM link",29-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afed754ffd4701761f17368a0276",,"CBT & Self-Compassion  IAP Fridays 1-3pm","","VIA ZOOM link",22-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afed754ffd4701761f17368a0276",,"CBT & Self-Compassion  IAP Fridays 1-3pm","","VIA ZOOM link",15-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afed754ffd4701761f17368a0276",,"CBT & Self-Compassion  IAP Fridays 1-3pm","","VIA ZOOM link",08-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afed754ffd470176d3cff5820c47",,"Turning Anxiety into Creativity","<p>The ability to imagine anxious scenarios has, at its core, the ability to imagine things that haven't happened yet. Now that you understand how the anxiety algorithms work, we'll look at ways you can purposely<em>exploit</em>these same algorithms to generate more good ideas than you have before.</p>","Zoom",29-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afed754ffd470176d3cff5820c47",,"More Success, More Problems","<p>Why do founders get <em>more</em> stressed as their company gets more traction? We'll look at the immune system to understand biological algorithms for for anticipating threats, how they can lead to allergies and anxiety, and what to do about it.</p>","Zoom",20-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afed754ffd470176d3cff5820c47",,"Common Founder Stresses","<p>It's often surprising to founders how stressful the job is. But the things that generate founder stress follow predictable patterns. We'll look at how you can anticipate the top 3 things that'll be stressing you out in a year, and preempt them so they don't burn you out.</p>","Zoom",19-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afed754ffd470176d3cff5820c47",,"The Sudden Shock","<p>Your top employee quits, your top investor goes bust, or you get sued. What do you do when you didn't see it coming? We'll look at algorithms for recovering from setbacks and becoming more resilient for next time.</p>","Zoom",26-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afed754ffd470176d3cff5820c47",,"What's Worth Your Time?","<p>As your startup grows, the number of things you could worry about quickly exceeds the number you can actually solve. Which ones are worth your time? We'll look at statistical tools for balancing false positives and false negatives to make the best tradeoff.</p>","Zoom",22-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afed754ffd470176d3cff5820c47",,"Who Should You Listen to?","<p>When different employees, investors, advisors, and customers are giving you different input, who should you listen to? We'll use the tools of Modern Portfolio Theory to build the optimal portfolio for your attention.</p>","Zoom",27-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afec76e2002101771b0bc175024a",,"","","On Zoom",20-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afed76e1ff4301771d34c4fd010d",,"","","via Zoom",28-JAN-21,"0200PM","0300PM","Y",28-OCT-24
"9289afed754ffd470176248479dd032e",,"","","via Zoom",28-JAN-21,"0400PM","0500PM","Y",28-OCT-24
"9289afed754ffd470176248479dd032e",,"","","via Zoom",21-JAN-21,"0400PM","0500PM","Y",28-OCT-24
"9289afed754ffd470176248479dd032e",,"","","via Zoom",07-JAN-21,"0400PM","0500PM","Y",28-OCT-24
"9289afed754ffd470176248479dd032e",,"","","via Zoom",14-JAN-21,"0400PM","0500PM","Y",28-OCT-24
"9289afed76e1ff430177265d97070149",,"","","On Zoom",27-JAN-21,"1030AM","1200PM","Y",28-OCT-24
"9289afec754ffaf2017652ca8e990681",,"","","Virtual",26-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afec754ffaf2017652ca8e990681",,"","","Virtual",28-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afec754ffaf2017652ca8e990681",,"","","Virtual",21-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afec754ffaf2017652ca8e990681",,"","","Virtual",14-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afec754ffaf2017652ca8e990681",,"","","Virtual",12-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afec754ffaf2017652ca8e990681",,"","","Virtual",19-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afec754ffaf2017652ca8e990681",,"","","Virtual",07-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afec754ffaf2017652ca8e990681",,"","","Virtual",05-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afed754ffd470176d44d64c70c9e",,"Spacecraft Attitude Control","<p>See main description. </p>","Virtual",12-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afed754ffd470176d44d64c70c9e",,"Spacecraft Attitude Control","<p>See main description. </p>","Virtual",11-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afed754ffd470176d44d64c70c9e",,"Spacecraft Attitude Control","<p>See main description. </p>","Virtual",29-JAN-21,"0100PM","0400PM","Y",28-OCT-24
"9289afed754ffd470176d44d64c70c9e",,"Spacecraft Attitude Control","<p>See main description. </p>","Virtual",28-JAN-21,"0100PM","0400PM","Y",28-OCT-24
"9289afed754ffd470176d44d64c70c9e",,"Spacecraft Attitude Control","<p>See main description. </p>","Virtual",27-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afed754ffd470176d44d64c70c9e",,"Spacecraft Attitude Control","<p>See main description. </p>","Virtual",26-JAN-21,"0100PM","0400PM","Y",28-OCT-24
"9289afed754ffd470176d44d64c70c9e",,"Spacecraft Attitude Control","<p>See main description. </p>","Virtual",13-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afed754ffd470176d44d64c70c9e",,"Spacecraft Attitude Control","<p>See main description. </p>","Virtual",14-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afed754ffd470176d44d64c70c9e",,"Spacecraft Attitude Control","<p>See main description. </p>","Virtual",19-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afed754ffd470176d44d64c70c9e",,"Spacecraft Attitude Control","<p>See main description. </p>","Virtual",20-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afed754ffd470176d44d64c70c9e",,"Spacecraft Attitude Control","<p>See main description. </p>","Virtual",21-JAN-21,"0100PM","0400PM","Y",28-OCT-24
"9289afed754ffd470176d44d64c70c9e",,"Spacecraft Attitude Control","<p>See main description. </p>","Virtual",22-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afed754ffd470176d44d64c70c9e",,"Spacecraft Attitude Control","<p>See main description. </p>","Virtual",25-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afed754ffd470176d44d64c70c9e",,"Spacecraft Attitude Control","<p>See main description. </p>","Virtual",15-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afed772f5a47017746bb27790021",,"","","virtual",29-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afec754ffaf20175dcce64b101dd",,"IP and Data Rights","<p>IP and Data Rights: What you need to know when working with the DoD</p>","Virtual",14-JAN-21,"1000AM","1130AM","Y",28-OCT-24
"9289afec754ffaf20175dcce64b101dd",,"Welcome & Overview on Dual-use Ventures","<p>Welcome & the importance and history of dual-use ventures in todays society</p>","Virtual",11-JAN-21,"1000AM","1130AM","Y",28-OCT-24
"9289afec754ffaf20175dcce64b101dd",,"Dual-use Ventures Framework","<p>Dual-use Ventures Framework Overview & Startup Examples</p>","Virtual",15-JAN-21,"1000AM","1130AM","Y",28-OCT-24
"9289afec754ffaf20175dcce64b101dd",,"Pathways to Working with the Navy","<p>Pathways to Working with the Navy</p>","Virtual",13-JAN-21,"1000AM","1130AM","Y",28-OCT-24
"9289afec754ffaf20175dcce64b101dd",,"Breakout Room Speed Networking","<p>Breakout Room Speed Networking & Happy Hour</p>","Virtual",15-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afec754ffaf20175dcce64b101dd",,"How SOCOM Thinks about & Uses Tech","<p>How SOCOM Thinks about & Uses Tech</p>","Virtual",13-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afec754ffaf20175dcce64b101dd",,"Air Force as a Customer","<p>Air Force as a Customer  Founder Perspective & Recent Air Force Transformations</p>","Virtual",12-JAN-21,"1000AM","1130AM","Y",28-OCT-24
"9289afec754ffaf20175dcce64b101dd",,"The DoD Landscape for Tech Startups","<p>The DoD Landscape for Tech Startups</p>","Virtual",11-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afec754ffaf20175dcce64b101dd",,"Cybersecurity Compliance Now & Soon","<p>Cybersecurity Compliance Now & Soon<br /><br /></p>","Virtual",14-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afec754ffaf20175dcce64b101dd",,"How the Air Force Buys Things","<p>How the Air Force Buys Things; AF Ventures; Matching Program</p>","Virtual",12-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afed754ffd470175d6fbb3130107",,"Welcome & Overview on Dual-use Ventures","<p>Welcome & the importance and history of dual-use ventures in todays society</p>","Virtual",11-JAN-21,"1000AM","1130AM","Y",28-OCT-24
"9289afed754ffd470175d6fbb3130107",,"How SOCOM Thinks about & Uses Tech","<p>How SOCOM Thinks about & Uses Tech</p>","Virtual",13-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afed754ffd470175d6fbb3130107",,"Air Force as a Customer","<p>Air Force as a Customer  Founder Perspective & Recent Air Force Transformations</p>","Virtual",12-JAN-21,"1000AM","1130AM","Y",28-OCT-24
"9289afed754ffd470175d6fbb3130107",,"Dual-use Ventures Framework","<p>Dual-use Ventures Framework Overview & Startup Examples</p>","Virtual",08-JAN-21,"1000AM","1130AM","Y",28-OCT-24
"9289afed754ffd470175d6fbb3130107",,"Breakout Room Speed Networking","<p>Breakout Room Speed Networking & Happy Hour</p>","Virtual",15-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afed754ffd470175d6fbb3130107",,"Cybersecurity Compliance Now & Soon","<p>Cybersecurity Compliance Now & Soon<br /><br /></p>","Virtual",14-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afed754ffd470175d6fbb3130107",,"IP and Data Rights","<p>IP and Data Rights: What you need to know when working with the DoD</p>","Virtual",14-JAN-21,"1000AM","1130AM","Y",28-OCT-24
"9289afed754ffd470175d6fbb3130107",,"Pathways to Working with the Navy","<p>Pathways to Working with the Navy</p>","Virtual",13-JAN-21,"1000AM","1130AM","Y",28-OCT-24
"9289afed754ffd470175d6fbb3130107",,"How the Air Force Buys Things","<p>How the Air Force Buys Things; AF Ventures; Matching Program</p>","Virtual",12-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afed754ffd470175d6fbb3130107",,"The DoD Landscape for Tech Startups","<p>The DoD Landscape for Tech Startups</p>","Virtual",11-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afec76e200210176f1b0ac160157",,"","","Virtual",19-JAN-21,"0100PM","0200PM","Y",28-OCT-24
"9289afed754ffd470175f23cf5d001d4",,"","","zoom",08-JAN-21,"1000AM","1200PM","Y",28-OCT-24
"9289afec754ffaf20176d84d6a100d1e",,"","<p>1 hr prep for each class, 4-6 hours for project, presentation, and report</p>","Virtual",12-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afec754ffaf20176d84d6a100d1e",,"","<p>1 hr prep for each class, 4-6 hours for project, presentation, and report</p>","NE45",14-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afec754ffaf20176d84d6a100d1e",,"","<p>1 hr prep for each class, 4-6 hours for project, presentation, and report</p>","NE45",15-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afec754ffaf20176d84d6a100d1e",,"","<p>1 hr prep for each class, 4-6 hours for project, presentation, and report</p>","NE45",19-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afec754ffaf20176d84d6a100d1e",,"","<p>1 hr prep for each class, 4-6 hours for project, presentation, and report</p>","NE45",21-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afec754ffaf20176d84d6a100d1e",,"","<p>1 hr prep for each class, 4-6 hours for project, presentation, and report</p>","NE45",22-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afec754ffaf20176d32831620c48",,"Art & Science","<p></p> <p>Artistic representations of scientific ideas are interesting in their own right, and can serve to improve your ability to communicate your scientific ideas. How can art help your science? Could your scientific work one day become part of a work of art? To what extend can you merge your scientific and artistic interests in a career?</p> <p>https://mit.zoom.us/j/96753238521</p> <p>pswd: MITBiology</p>","Virtual",18-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afec754ffaf20176d32831620c48",,"Venture Capital in Biotech","<p>Panelists in the venture capital world discuss 1) what constitutes a succesful career as a venture capitalist 2) their journey to where they are now and 3) suggestions for anyone interested in pursuing a similiar career trajectory.</p> <p>https://mit.zoom.us/j/93034714066</p> <p>pswd: MITBiology</p>","Virtual",26-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afec754ffaf20176d32831620c48",,"Science Policy","<p></p> <p>Interested in applying your Biology PhD to work in the public sector? Come learn about how to transition from Biology graduate school to a career in science policy.</p> <p>https://mit.zoom.us/j/95478463174</p> <p>pswd: MITBiology</p> <p></p>","Virtual",13-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afec754ffaf20176d32831620c48",,"Exploring a Career Path in Biotech & Bio","<p></p> <p>What are the key differences between working in industry vs. academia? What are the perks of each of these sectors and how do you navigate the job search? Learn about the wide variety of opportunities that exist: from basic science to translational research as well as clinical trial management and business operations.</p> <p>https://mit.zoom.us/j/93978441054</p> <p>pswd: MITBiology</p> <p></p>","Virtual",05-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afed754ffd470176d37f507a0c2d",,"","","Zoom",21-JAN-21,"0100PM","0200PM","Y",28-OCT-24
"9289afed754ffd470175e1e879c7017d",,"Biomechanics and cardio exercise","<p>Biological movement is incredibly efficient. Efficient storage and retrieval of elastic energy by the elastic tissues of the body (muscles, tendons, ligaments, and other connective tissue) is a key reason for efficient movement. In this session, we will use motion capture to understand how this process works in the context of jumping rope, and other common exercises practiced for improving cardiovascular health.</p>","Zoom",10-JAN-21,"1100AM","1200PM","Y",28-OCT-24
"9289afed754ffd470175e1e879c7017d",,"Biomechanics and cardio exercise","<p>Biological movement is incredibly efficient. Efficient storage and retrieval of elastic energy by the elastic tissues of the body (muscles, tendons, ligaments, and other connective tissue) is a key reason for efficient movement. In this session, we will use motion capture to understand how this process works in the context of jumping rope, and other common exercises practiced for improving cardiovascular health.</p>","Zoom",06-JAN-21,"0400PM","0500PM","Y",28-OCT-24
"9289afed754ffd470175e1e879c7017d",,"Balance and stabilization in the body","<p>In this session, you will learn about two different types of stabilization in the body - contraction, and stretch-stabilization, how to recognize them, and how to apply these ideas to improve balance and stability, and how this process can potentially reduce stress in the muscles. You will be introduced to recording muscle activity using electromyography.</p>","Zoom",27-JAN-21,"0400PM","0500PM","Y",28-OCT-24
