"LIBRARY_SUBJECT_OFFERED_KEY","TERM_CODE","MASTER_COURSE_NUMBER","MASTER_COURSE_NUMBER_SORT","MASTER_COURSE_NUMBER_DESC","MASTER_SUBJECT_ID","MASTER_SUBJECT_ID_SORT","COURSE_NUMBER","COURSE_NUMBER_SORT","COURSE_NUMBER_DESC","SUBJECT_ID","SUBJECT_ID_SORT","SUBJECT_TITLE","OFFER_DEPT_CODE","OFFER_DEPT_NAME","OFFER_SCHOOL_NAME","RESPONSIBLE_FACULTY_NAME","RESPONSIBLE_FACULTY_MIT_ID","NUM_ENROLLED_STUDENTS","WAREHOUSE_LOAD_DATE"
"1.EPE2019FA","2019FA","2","  2","Mechanical Engineering","2.EPE","2.EPE","1","  1","Civil and Environmental Eng","1.EPE","  1.EPE","UPOP Engineer Practice Exp","1","Civil and Environmental Eng","Engineering","Crim, Justin","917118581",0,28-OCT-24
"1.EPE2019SP","2019SP","2","  2","Mechanical Engineering","2.EPE","2.EPE","1","  1","Civil and Environmental Eng","1.EPE","  1.EPE","UPOP Engineer Practice Exp","1","Civil and Environmental Eng","Engineering","Crim, Justin","917118581",0,28-OCT-24
"1.EPE2020FA","2020FA","2","  2","Mechanical Engineering","2.EPE","2.EPE","1","  1","Civil and Environmental Eng","1.EPE","  1.EPE","UPOP Engineer Practice Exp","1","Civil and Environmental Eng","Engineering","Crim, Justin","917118581",0,28-OCT-24
"1.EPE2020SP","2020SP","2","  2","Mechanical Engineering","2.EPE","2.EPE","1","  1","Civil and Environmental Eng","1.EPE","  1.EPE","UPOP Engineer Practice Exp","1","Civil and Environmental Eng","Engineering","Crim, Justin","917118581",2,28-OCT-24
"1.EPE2021FA","2021FA","2","  2","Mechanical Engineering","2.EPE","2.EPE","1","  1","Civil and Environmental Eng","1.EPE","  1.EPE","UPOP Engineer Practice Exp","1","Civil and Environmental Eng","Engineering","Crim, Justin","917118581",0,28-OCT-24
"1.EPE2021SP","2021SP","2","  2","Mechanical Engineering","2.EPE","2.EPE","1","  1","Civil and Environmental Eng","1.EPE","  1.EPE","UPOP Engineer Practice Exp","1","Civil and Environmental Eng","Engineering","Crim, Justin","917118581",2,28-OCT-24
"1.EPW2016FA","2016FA","2","  2","Mechanical Engineering","2.EPW","2.EPW","1","  1","Civil and Environmental Eng","1.EPW","  1.EPW","UPOP Engr Practice Wrkshp","1","Civil and Environmental Eng","Engineering","Crim, Justin","917118581",0,28-OCT-24
"1.EPW2019FA","2019FA","2","  2","Mechanical Engineering","2.EPW","2.EPW","1","  1","Civil and Environmental Eng","1.EPW","  1.EPW","UPOP Engr Practice Wrkshp","1","Civil and Environmental Eng","Engineering","Crim, Justin","917118581",0,28-OCT-24
"1.EPW2020FA","2020FA","2","  2","Mechanical Engineering","2.EPW","2.EPW","1","  1","Civil and Environmental Eng","1.EPW","  1.EPW","UPOP Engr Practice Wrkshp","1","Civil and Environmental Eng","Engineering","Crim, Justin","917118581",5,28-OCT-24
"1.EPW2020JA","2020JA","2","  2","Mechanical Engineering","2.EPW","2.EPW","1","  1","Civil and Environmental Eng","1.EPW","  1.EPW","UPOP Engr Practice Wrkshp","1","Civil and Environmental Eng","Engineering","Crim, Justin","917118581",0,28-OCT-24
"1.EPW2021FA","2021FA","2","  2","Mechanical Engineering","2.EPW","2.EPW","1","  1","Civil and Environmental Eng","1.EPW","  1.EPW","UPOP Engr Practice Wrkshp","1","Civil and Environmental Eng","Engineering","Crim, Justin","917118581",2,28-OCT-24
"1.S9792015SP","2015SP","1","  1","Civil and Environmental Eng","1.S979","1.S979","1","  1","Civil and Environmental Eng","1.S979","  1.S979","Sp Grad Subj: Civ & Envir Engr","1","Civil and Environmental Eng","Engineering","Connor, Jerome","900005511",14,28-OCT-24
"1.S9822018FA","2018FA","1","  1","Civil and Environmental Eng","1.S982","1.S982","1","  1","Civil and Environmental Eng","1.S982","  1.S982","Sp Grad Subj: Civ & Envir Engr","1","Civil and Environmental Eng","Engineering","Herning, Gordana","922868912",8,28-OCT-24
"1.S9922015SP","2015SP","1","  1","Civil and Environmental Eng","1.S992","1.S992","1","  1","Civil and Environmental Eng","1.S992","  1.S992","Spec Subj: Civil & Envir Engr","1","Civil and Environmental Eng","Engineering","Connor, Jerome","900005511",0,28-OCT-24
"10.022015SP","2015SP","10"," 10","Chemical Engineering","10.02","10.02","10"," 10","Chemical Engineering","10.02"," 10.02","Entrepreneurship for Engineers","10","Chemical Engineering","Engineering","Trout, Bernhardt","900046409",11,28-OCT-24
"10.022016SP","2016SP","10"," 10","Chemical Engineering","10.02","10.02","10"," 10","Chemical Engineering","10.02"," 10.02","Entrepreneurship for Engineers","10","Chemical Engineering","Engineering","DONESON, DANIEL","928246967",9,28-OCT-24
"10.022017SP","2017SP","10"," 10","Chemical Engineering","10.02","10.02","10"," 10","Chemical Engineering","10.02"," 10.02","Entrepreneurship for Engineers","10","Chemical Engineering","Engineering","Trout, Bernhardt","900046409",6,28-OCT-24
"10.102010FA","2010FA","10"," 10","Chemical Engineering","10.10","10.10","10"," 10","Chemical Engineering","10.10"," 10.10","Intro Chem Engineering","10","Chemical Engineering","Engineering","Rutledge, Gregory","900022668",71,28-OCT-24
"10.102011FA","2011FA","10"," 10","Chemical Engineering","10.10","10.10","10"," 10","Chemical Engineering","10.10"," 10.10","Intro Chem Engineering","10","Chemical Engineering","Engineering","Rutledge, Gregory","900022668",70,28-OCT-24
"10.102011SP","2011SP","10"," 10","Chemical Engineering","10.10","10.10","10"," 10","Chemical Engineering","10.10"," 10.10","Intro Chem Engineering","10","Chemical Engineering","Engineering","Stephanopoulos, George","900022931",24,28-OCT-24
"10.102012FA","2012FA","10"," 10","Chemical Engineering","10.10","10.10","10"," 10","Chemical Engineering","10.10"," 10.10","Intro Chem Engineering","10","Chemical Engineering","Engineering","Johnston, Barry","900025784",61,28-OCT-24
"10.102012SP","2012SP","10"," 10","Chemical Engineering","10.10","10.10","10"," 10","Chemical Engineering","10.10"," 10.10","Intro Chem Engineering","10","Chemical Engineering","Engineering","Stephanopoulos, George","900022931",29,28-OCT-24
"10.102013FA","2013FA","10"," 10","Chemical Engineering","10.10","10.10","10"," 10","Chemical Engineering","10.10"," 10.10","Intro Chem Engineering","10","Chemical Engineering","Engineering","Johnston, Barry","900025784",49,28-OCT-24
"10.102013SP","2013SP","10"," 10","Chemical Engineering","10.10","10.10","10"," 10","Chemical Engineering","10.10"," 10.10","Intro Chem Engineering","10","Chemical Engineering","Engineering","Prather, Kristala","972828230",30,28-OCT-24
"10.102014FA","2014FA","10"," 10","Chemical Engineering","10.10","10.10","10"," 10","Chemical Engineering","10.10"," 10.10","Intro to Chem Engineering","10","Chemical Engineering","Engineering","Johnston, Barry","900025784",47,28-OCT-24
"10.102014SP","2014SP","10"," 10","Chemical Engineering","10.10","10.10","10"," 10","Chemical Engineering","10.10"," 10.10","Intro to Chem Engineering","10","Chemical Engineering","Engineering","Olsen, Bradley","980636691",34,28-OCT-24
"10.102015FA","2015FA","10"," 10","Chemical Engineering","10.10","10.10","10"," 10","Chemical Engineering","10.10"," 10.10","Intro to Chem Engineering","10","Chemical Engineering","Engineering","Hammond, Paula","900024844",35,28-OCT-24
"10.102015SP","2015SP","10"," 10","Chemical Engineering","10.10","10.10","10"," 10","Chemical Engineering","10.10"," 10.10","Intro to Chem Engineering","10","Chemical Engineering","Engineering","Johnston, Barry","900025784",31,28-OCT-24
"10.102016FA","2016FA","10"," 10","Chemical Engineering","10.10","10.10","10"," 10","Chemical Engineering","10.10"," 10.10","Intro to Chem Engineering","10","Chemical Engineering","Engineering","Johnston, Barry","900025784",36,28-OCT-24
"10.102016SP","2016SP","10"," 10","Chemical Engineering","10.10","10.10","10"," 10","Chemical Engineering","10.10"," 10.10","Intro to Chem Engineering","10","Chemical Engineering","Engineering","Swan, James","929404996",39,28-OCT-24
"10.102017FA","2017FA","10"," 10","Chemical Engineering","10.10","10.10","10"," 10","Chemical Engineering","10.10"," 10.10","Intro to Chem Engineering","10","Chemical Engineering","Engineering","Prather, Kristala","972828230",28,28-OCT-24
"10.102017SP","2017SP","10"," 10","Chemical Engineering","10.10","10.10","10"," 10","Chemical Engineering","10.10"," 10.10","Intro to Chem Engineering","10","Chemical Engineering","Engineering","Prather, Kristala","972828230",24,28-OCT-24
"10.102018FA","2018FA","10"," 10","Chemical Engineering","10.10","10.10","10"," 10","Chemical Engineering","10.10"," 10.10","Intro to Chem Engineering","10","Chemical Engineering","Engineering","Prather, Kristala","972828230",25,28-OCT-24
"10.102018SP","2018SP","10"," 10","Chemical Engineering","10.10","10.10","10"," 10","Chemical Engineering","10.10"," 10.10","Intro to Chem Engineering","10","Chemical Engineering","Engineering","Prather, Kristala","972828230",19,28-OCT-24
"10.102019FA","2019FA","10"," 10","Chemical Engineering","10.10","10.10","10"," 10","Chemical Engineering","10.10"," 10.10","Intro to Chem Engineering","10","Chemical Engineering","Engineering","Prather, Kristala","972828230",19,28-OCT-24
"10.102019SP","2019SP","10"," 10","Chemical Engineering","10.10","10.10","10"," 10","Chemical Engineering","10.10"," 10.10","Intro to Chem Engineering","10","Chemical Engineering","Engineering","Prather, Kristala","972828230",39,28-OCT-24
"10.102020FA","2020FA","10"," 10","Chemical Engineering","10.10","10.10","10"," 10","Chemical Engineering","10.10"," 10.10","Intro to Chem Engineering","10","Chemical Engineering","Engineering","Johnston, Barry","900025784",27,28-OCT-24
"10.102020SP","2020SP","10"," 10","Chemical Engineering","10.10","10.10","10"," 10","Chemical Engineering","10.10"," 10.10","Intro to Chem Engineering","10","Chemical Engineering","Engineering","Johnston, Barry","900025784",18,28-OCT-24
"10.102021SP","2021SP","10"," 10","Chemical Engineering","10.10","10.10","10"," 10","Chemical Engineering","10.10"," 10.10","Intro to Chem Engineering","10","Chemical Engineering","Engineering","Swan, James","929404996",17,28-OCT-24
"10.1912010SP","2010SP","5","  5","Chemistry","5.92","5.92","10"," 10","Chemical Engineering","10.191"," 10.191","Projects in Energy","10","Chemical Engineering","Engineering","Steinfeld, Jeffrey","900016395",5,28-OCT-24
"10.2132011SP","2011SP","10"," 10","Chemical Engineering","10.213","10.213","10"," 10","Chemical Engineering","10.213"," 10.213","Chem Engr Thermodynamics","10","Chemical Engineering","Engineering","Maheshri, Narendra","973334500",79,28-OCT-24
"10.2132012SP","2012SP","10"," 10","Chemical Engineering","10.213","10.213","10"," 10","Chemical Engineering","10.213"," 10.213","Chem & Bio Engr Thermodynamics","10","Chemical Engineering","Engineering","Maheshri, Narendra","973334500",70,28-OCT-24
"10.2132013SP","2013SP","10"," 10","Chemical Engineering","10.213","10.213","10"," 10","Chemical Engineering","10.213"," 10.213","Chem & Bio Engr Thermodynamics","10","Chemical Engineering","Engineering","Gleason, Karen","900020705",69,28-OCT-24
"10.2132014SP","2014SP","10"," 10","Chemical Engineering","10.213","10.213","10"," 10","Chemical Engineering","10.213"," 10.213","Chem & Bio Engr Thermodynamics","10","Chemical Engineering","Engineering","Sikes, Hadley","988198401",69,28-OCT-24
"10.2132015SP","2015SP","10"," 10","Chemical Engineering","10.213","10.213","10"," 10","Chemical Engineering","10.213"," 10.213","Chem & Bio Engr Thermodynamics","10","Chemical Engineering","Engineering","Sikes, Hadley","988198401",64,28-OCT-24
"10.2132016SP","2016SP","10"," 10","Chemical Engineering","10.213","10.213","10"," 10","Chemical Engineering","10.213"," 10.213","Chem & Bio Engr Thermodynamics","10","Chemical Engineering","Engineering","Trout, Bernhardt","900046409",53,28-OCT-24
"10.2132017SP","2017SP","10"," 10","Chemical Engineering","10.213","10.213","10"," 10","Chemical Engineering","10.213"," 10.213","Chem & Bio Engr Thermodynamics","10","Chemical Engineering","Engineering","Love, Christopher","922199921",56,28-OCT-24
"10.2132018SP","2018SP","10"," 10","Chemical Engineering","10.213","10.213","10"," 10","Chemical Engineering","10.213"," 10.213","Chem & Bio Engr Thermodynamics","10","Chemical Engineering","Engineering","Green, William","900045222",43,28-OCT-24
"10.2132020SP","2020SP","10"," 10","Chemical Engineering","10.213","10.213","10"," 10","Chemical Engineering","10.213"," 10.213","Chem & Bio Engr Thermodynamics","10","Chemical Engineering","Engineering","Tisdale, William","915143106",56,28-OCT-24
"10.252012FA","2012FA","10"," 10","Chemical Engineering","10.25","10.25","10"," 10","Chemical Engineering","10.25"," 10.25","Industrial Chemistry","10","Chemical Engineering","Engineering","Virk, Preetinder","900008895",10,28-OCT-24
"10.252013FA","2013FA","10"," 10","Chemical Engineering","10.25","10.25","10"," 10","Chemical Engineering","10.25"," 10.25","Industrial Chemistry","10","Chemical Engineering","Engineering","Virk, Preetinder","900008895",18,28-OCT-24
"10.252014FA","2014FA","10"," 10","Chemical Engineering","10.25","10.25","10"," 10","Chemical Engineering","10.25"," 10.25","Industrial Chemistry","10","Chemical Engineering","Engineering","Virk, Preetinder","900008895",14,28-OCT-24
"10.252016FA","2016FA","10"," 10","Chemical Engineering","10.25","10.25","10"," 10","Chemical Engineering","10.25"," 10.25","Industrial Chemistry","10","Chemical Engineering","Engineering","Virk, Preetinder","900008895",8,28-OCT-24
"10.262016SP","2016SP","10"," 10","Chemical Engineering","10.26","10.26","10"," 10","Chemical Engineering","10.26"," 10.26","Chem Engr Projects Lab","10","Chemical Engineering","Engineering","Colton, Clark","900019649",12,28-OCT-24
"10.262018SP","2018SP","10"," 10","Chemical Engineering","10.26","10.26","10"," 10","Chemical Engineering","10.26"," 10.26","Chem Engr Projects Lab","10","Chemical Engineering","Engineering","Rutledge, Gregory","900022668",8,28-OCT-24
"10.262019SP","2019SP","10"," 10","Chemical Engineering","10.26","10.26","10"," 10","Chemical Engineering","10.26"," 10.26","Chem Engr Projects Lab","10","Chemical Engineering","Engineering","Rutledge, Gregory","900022668",13,28-OCT-24
"10.262020SP","2020SP","10"," 10","Chemical Engineering","10.26","10.26","10"," 10","Chemical Engineering","10.26"," 10.26","Chem Engr Projects Lab","10","Chemical Engineering","Engineering","Rutledge, Gregory","900022668",8,28-OCT-24
"10.262021SP","2021SP","10"," 10","Chemical Engineering","10.26","10.26","10"," 10","Chemical Engineering","10.26"," 10.26","Chem Engr Projects Lab","10","Chemical Engineering","Engineering","Rutledge, Gregory","900022668",8,28-OCT-24
"10.272016SP","2016SP","10"," 10","Chemical Engineering","10.26","10.26","10"," 10","Chemical Engineering","10.27"," 10.27","Energy Engr Projects Lab","10","Chemical Engineering","Engineering","Colton, Clark","900019649",14,28-OCT-24
"10.272017SP","2017SP","10"," 10","Chemical Engineering","10.26","10.26","10"," 10","Chemical Engineering","10.27"," 10.27","Energy Engr Projects Lab","10","Chemical Engineering","Engineering","Rutledge, Gregory","900022668",15,28-OCT-24
"10.272018SP","2018SP","10"," 10","Chemical Engineering","10.26","10.26","10"," 10","Chemical Engineering","10.27"," 10.27","Energy Engr Projects Lab","10","Chemical Engineering","Engineering","Rutledge, Gregory","900022668",12,28-OCT-24
"10.272019SP","2019SP","10"," 10","Chemical Engineering","10.26","10.26","10"," 10","Chemical Engineering","10.27"," 10.27","Energy Engr Projects Lab","10","Chemical Engineering","Engineering","Rutledge, Gregory","900022668",9,28-OCT-24
"10.272020SP","2020SP","10"," 10","Chemical Engineering","10.26","10.26","10"," 10","Chemical Engineering","10.27"," 10.27","Energy Engr Projects Lab","10","Chemical Engineering","Engineering","Rutledge, Gregory","900022668",5,28-OCT-24
"10.272021SP","2021SP","10"," 10","Chemical Engineering","10.26","10.26","10"," 10","Chemical Engineering","10.27"," 10.27","Energy Engr Projects Lab","10","Chemical Engineering","Engineering","Rutledge, Gregory","900022668",8,28-OCT-24
"10.292016SP","2016SP","10"," 10","Chemical Engineering","10.26","10.26","10"," 10","Chemical Engineering","10.29"," 10.29","Biological Engr Projects Lab","10","Chemical Engineering","Engineering","Colton, Clark","900019649",10,28-OCT-24
"10.292018SP","2018SP","10"," 10","Chemical Engineering","10.26","10.26","10"," 10","Chemical Engineering","10.29"," 10.29","Biological Engr Projects Lab","10","Chemical Engineering","Engineering","Rutledge, Gregory","900022668",3,28-OCT-24
"10.292019SP","2019SP","10"," 10","Chemical Engineering","10.26","10.26","10"," 10","Chemical Engineering","10.29"," 10.29","Biological Engr Projects Lab","10","Chemical Engineering","Engineering","Rutledge, Gregory","900022668",6,28-OCT-24
"10.292020SP","2020SP","10"," 10","Chemical Engineering","10.26","10.26","10"," 10","Chemical Engineering","10.29"," 10.29","Biological Engr Projects Lab","10","Chemical Engineering","Engineering","Rutledge, Gregory","900022668",7,28-OCT-24
"10.292021SP","2021SP","10"," 10","Chemical Engineering","10.26","10.26","10"," 10","Chemical Engineering","10.29"," 10.29","Biological Engr Projects Lab","10","Chemical Engineering","Engineering","Rutledge, Gregory","900022668",0,28-OCT-24
